StartTime,PublishTime,Generation
2024-01-18 02:30:00,2024-01-17 22:30:00,2936.1
2024-01-18 02:30:00,2024-01-17 14:30:00,3017.4
2024-01-18 02:30:00,2024-01-17 02:30:00,3038.8
2024-01-18 03:00:00,2024-01-18 02:00:00,3048.3
2024-01-18 03:00:00,2024-01-17 23:00:00,3031.8
2024-01-18 03:00:00,2024-01-17 15:00:00,3094.0
2024-01-18 03:00:00,2024-01-17 03:00:00,3080.0
2024-01-18 03:30:00,2024-01-18 02:30:00,3114.5
2024-01-18 03:30:00,2024-01-17 23:30:00,3097.7
2024-01-18 03:30:00,2024-01-17 15:30:00,3130.4
2024-01-18 03:30:00,2024-01-17 03:30:00,3091.8
2024-01-18 04:00:00,2024-01-18 03:00:00,3152.4
2024-01-18 04:00:00,2024-01-18 00:00:00,3141.3
2024-01-18 04:00:00,2024-01-17 16:00:00,3141.4
2024-01-18 04:00:00,2024-01-17 04:00:00,3095.0
2024-01-18 04:30:00,2024-01-18 03:30:00,3172.5
2024-01-18 04:30:00,2024-01-18 00:30:00,3171.6
2024-01-18 04:30:00,2024-01-17 16:30:00,3144.0
2024-01-18 04:30:00,2024-01-17 04:30:00,3108.5
2024-01-18 05:00:00,2024-01-18 04:00:00,3185.9
2024-01-18 05:00:00,2024-01-18 01:00:00,3197.3
2024-01-18 05:00:00,2024-01-17 17:00:00,3153.6
2024-01-18 05:00:00,2024-01-17 05:00:00,3145.0
2024-01-18 05:30:00,2024-01-18 04:30:00,3200.7
2024-01-18 05:30:00,2024-01-18 01:30:00,3223.5
2024-01-18 05:30:00,2024-01-17 17:30:00,3179.3
2024-01-18 05:30:00,2024-01-17 05:30:00,3207.1
2024-01-18 06:00:00,2024-01-18 05:00:00,3220.2
2024-01-18 06:00:00,2024-01-18 02:00:00,3250.5
2024-01-18 06:00:00,2024-01-17 18:00:00,3221.6
2024-01-18 06:00:00,2024-01-17 06:00:00,3286.3
2024-01-18 06:30:00,2024-01-18 05:30:00,3242.0
2024-01-18 06:30:00,2024-01-18 02:30:00,3274.4
2024-01-18 06:30:00,2024-01-17 18:30:00,3272.7
2024-01-18 06:30:00,2024-01-17 06:30:00,3365.8
2024-01-18 07:00:00,2024-01-18 06:00:00,3258.5
2024-01-18 07:00:00,2024-01-18 03:00:00,3286.7
2024-01-18 07:00:00,2024-01-17 19:00:00,3317.5
2024-01-18 07:00:00,2024-01-17 07:00:00,3423.6
2024-01-18 07:30:00,2024-01-18 06:30:00,3258.6
2024-01-18 07:30:00,2024-01-18 03:30:00,3277.7
2024-01-18 07:30:00,2024-01-17 19:30:00,3338.4
2024-01-18 07:30:00,2024-01-17 07:30:00,3438.8
2024-01-18 08:00:00,2024-01-18 07:00:00,3230.7
2024-01-18 08:00:00,2024-01-18 04:00:00,3237.8
2024-01-18 08:00:00,2024-01-17 20:00:00,3318.4
2024-01-18 08:00:00,2024-01-17 08:00:00,3396.0
2024-01-18 08:30:00,2024-01-18 07:30:00,3166.1
2024-01-18 08:30:00,2024-01-18 04:30:00,3161.2
2024-01-18 08:30:00,2024-01-17 20:30:00,3246.9
2024-01-18 08:30:00,2024-01-17 08:30:00,3289.9
2024-01-18 09:00:00,2024-01-18 08:00:00,3060.4
2024-01-18 09:00:00,2024-01-18 05:00:00,3046.7
2024-01-18 09:00:00,2024-01-17 21:00:00,3121.4
2024-01-18 09:00:00,2024-01-17 09:00:00,3126.7
2024-01-18 09:30:00,2024-01-18 08:30:00,2916.2
2024-01-18 09:30:00,2024-01-18 05:30:00,2898.8
2024-01-18 09:30:00,2024-01-17 21:30:00,2949.1
2024-01-18 09:30:00,2024-01-17 09:30:00,2922.7
2024-01-18 10:00:00,2024-01-18 09:00:00,2741.8
2024-01-18 10:00:00,2024-01-18 06:00:00,2726.8
2024-01-18 10:00:00,2024-01-17 22:00:00,2745.3
2024-01-18 10:00:00,2024-01-17 10:00:00,2701.0
2024-01-18 10:30:00,2024-01-18 09:30:00,2550.3
2024-01-18 10:30:00,2024-01-18 06:30:00,2543.2
2024-01-18 10:30:00,2024-01-17 22:30:00,2530.2
2024-01-18 10:30:00,2024-01-17 10:30:00,2486.3
2024-01-18 11:00:00,2024-01-18 10:00:00,2356.3
2024-01-18 11:00:00,2024-01-18 07:00:00,2360.7
2024-01-18 11:00:00,2024-01-17 23:00:00,2324.4
2024-01-18 11:00:00,2024-01-17 11:00:00,2298.8
2024-01-18 11:30:00,2024-01-18 10:30:00,2173.6
2024-01-18 11:30:00,2024-01-18 07:30:00,2190.2
2024-01-18 11:30:00,2024-01-17 23:30:00,2144.4
2024-01-18 11:30:00,2024-01-17 11:30:00,2150.8
2024-01-18 12:00:00,2024-01-18 11:00:00,2011.9
2024-01-18 12:00:00,2024-01-18 08:00:00,2038.5
2024-01-18 12:00:00,2024-01-18 00:00:00,1999.2
2024-01-18 12:00:00,2024-01-17 12:00:00,2043.4
2024-01-18 12:30:00,2024-01-18 11:30:00,1875.0
2024-01-18 12:30:00,2024-01-18 08:30:00,1907.0
2024-01-18 12:30:00,2024-01-18 00:30:00,1888.8
2024-01-18 12:30:00,2024-01-17 12:30:00,1967.3
2024-01-18 13:00:00,2024-01-18 12:00:00,1760.9
2024-01-18 13:00:00,2024-01-18 09:00:00,1792.2
2024-01-18 13:00:00,2024-01-18 01:00:00,1804.4
2024-01-18 13:00:00,2024-01-17 13:00:00,1905.3
2024-01-18 13:30:00,2024-01-18 12:30:00,1662.3
2024-01-18 13:30:00,2024-01-18 09:30:00,1687.2
2024-01-18 13:30:00,2024-01-18 01:30:00,1731.7
2024-01-18 13:30:00,2024-01-17 13:30:00,1837.7
2024-01-18 14:00:00,2024-01-18 13:00:00,1569.7
2024-01-18 14:00:00,2024-01-18 10:00:00,1583.8
2024-01-18 14:00:00,2024-01-18 02:00:00,1654.7
2024-01-18 14:00:00,2024-01-17 14:00:00,1747.1
2024-01-18 14:30:00,2024-01-18 13:30:00,1473.6
2024-01-18 14:30:00,2024-01-18 10:30:00,1475.3
2024-01-18 14:30:00,2024-01-18 02:30:00,1560.1
2024-01-18 14:30:00,2024-01-17 14:30:00,1623.7
2024-01-18 15:00:00,2024-01-18 14:00:00,1367.7
2024-01-18 15:00:00,2024-01-18 11:00:00,1358.5
2024-01-18 15:00:00,2024-01-18 03:00:00,1441.3
2024-01-18 15:00:00,2024-01-17 15:00:00,1467.8
2024-01-18 15:30:00,2024-01-18 14:30:00,1251.3
2024-01-18 15:30:00,2024-01-18 11:30:00,1235.2
2024-01-18 15:30:00,2024-01-18 03:30:00,1300.7
2024-01-18 15:30:00,2024-01-17 15:30:00,1291.0
2024-01-18 16:00:00,2024-01-18 15:00:00,1129.1
2024-01-18 16:00:00,2024-01-18 12:00:00,1112.0
2024-01-18 16:00:00,2024-01-18 04:00:00,1148.9
2024-01-18 16:00:00,2024-01-17 16:00:00,1112.8
2024-01-18 16:30:00,2024-01-18 15:30:00,1011.3
2024-01-18 16:30:00,2024-01-18 12:30:00,999.1
2024-01-18 16:30:00,2024-01-18 04:30:00,1003.4
2024-01-18 16:30:00,2024-01-17 16:30:00,957.0
2024-01-18 17:00:00,2024-01-18 16:00:00,910.8
2024-01-18 17:00:00,2024-01-18 13:00:00,908.4
2024-01-18 17:00:00,2024-01-18 05:00:00,883.9
2024-01-18 17:00:00,2024-01-17 17:00:00,845.9
2024-01-18 17:30:00,2024-01-18 16:30:00,840.9
2024-01-18 17:30:00,2024-01-18 13:30:00,850.7
2024-01-18 17:30:00,2024-01-18 05:30:00,808.3
2024-01-18 17:30:00,2024-01-17 17:30:00,795.4
2024-01-18 18:00:00,2024-01-18 17:00:00,811.6
2024-01-18 18:00:00,2024-01-18 14:00:00,833.0
2024-01-18 18:00:00,2024-01-18 06:00:00,788.0
2024-01-18 18:00:00,2024-01-17 18:00:00,810.7
2024-01-18 18:30:00,2024-01-18 17:30:00,827.8
2024-01-18 18:30:00,2024-01-18 14:30:00,857.4
2024-01-18 18:30:00,2024-01-18 06:30:00,825.7
2024-01-18 18:30:00,2024-01-17 18:30:00,885.7
2024-01-18 19:00:00,2024-01-18 18:00:00,887.8
2024-01-18 19:00:00,2024-01-18 15:00:00,920.3
2024-01-18 19:00:00,2024-01-18 07:00:00,914.5
2024-01-18 19:00:00,2024-01-17 19:00:00,1004.6
2024-01-18 19:30:00,2024-01-18 18:30:00,984.0
2024-01-18 19:30:00,2024-01-18 15:30:00,1013.2
2024-01-18 19:30:00,2024-01-18 07:30:00,1039.6
2024-01-18 19:30:00,2024-01-17 19:30:00,1145.0
2024-01-18 20:00:00,2024-01-18 19:00:00,1104.2
2024-01-18 20:00:00,2024-01-18 16:00:00,1124.8
2024-01-18 20:00:00,2024-01-18 08:00:00,1181.9
2024-01-18 20:00:00,2024-01-17 20:00:00,1284.2
2024-01-18 20:30:00,2024-01-18 19:30:00,1234.9
2024-01-18 20:30:00,2024-01-18 16:30:00,1243.6
2024-01-18 20:30:00,2024-01-18 08:30:00,1322.4
2024-01-18 20:30:00,2024-01-17 20:30:00,1403.8
2024-01-18 21:00:00,2024-01-18 20:00:00,1363.9
2024-01-18 21:00:00,2024-01-18 17:00:00,1360.5
2024-01-18 21:00:00,2024-01-18 09:00:00,1446.4
2024-01-18 21:00:00,2024-01-17 21:00:00,1494.4
2024-01-18 21:30:00,2024-01-18 20:30:00,1483.2
2024-01-18 21:30:00,2024-01-18 17:30:00,1470.4
2024-01-18 21:30:00,2024-01-18 09:30:00,1547.4
2024-01-18 21:30:00,2024-01-17 21:30:00,1557.6
2024-01-18 22:00:00,2024-01-18 21:00:00,1590.5
2024-01-18 22:00:00,2024-01-18 18:00:00,1573.2
2024-01-18 22:00:00,2024-01-18 10:00:00,1627.3
2024-01-18 22:00:00,2024-01-17 22:00:00,1604.5
2024-01-18 22:30:00,2024-01-18 21:30:00,1689.1
2024-01-18 22:30:00,2024-01-18 18:30:00,1673.4
2024-01-18 22:30:00,2024-01-18 10:30:00,1696.3
2024-01-18 22:30:00,2024-01-17 22:30:00,1653.4
2024-01-18 23:00:00,2024-01-18 22:00:00,1787.1
2024-01-18 23:00:00,2024-01-18 19:00:00,1778.7
2024-01-18 23:00:00,2024-01-18 11:00:00,1769.6
2024-01-18 23:00:00,2024-01-17 23:00:00,1724.5
2024-01-18 23:30:00,2024-01-18 22:30:00,1894.3
2024-01-18 23:30:00,2024-01-18 19:30:00,1897.0
2024-01-18 23:30:00,2024-01-18 11:30:00,1863.1
2024-01-18 23:30:00,2024-01-17 23:30:00,1834.2
2024-01-19 00:00:00,2024-01-18 23:00:00,2022.7
2024-01-19 00:00:00,2024-01-18 20:00:00,2037.8
2024-01-19 00:00:00,2024-01-18 12:00:00,1992.3
2024-01-19 00:00:00,2024-01-18 00:00:00,1994.0
2024-01-19 00:30:00,2024-01-18 23:30:00,2171.0
2024-01-19 00:30:00,2024-01-18 20:30:00,2196.5
2024-01-19 00:30:00,2024-01-18 12:30:00,2155.5
2024-01-19 00:30:00,2024-01-18 00:30:00,2194.7
2024-01-19 01:00:00,2024-01-19 00:00:00,2341.5
2024-01-19 01:00:00,2024-01-18 21:00:00,2373.2
2024-01-19 01:00:00,2024-01-18 13:00:00,2351.4
2024-01-19 01:00:00,2024-01-18 01:00:00,2425.9
2024-01-19 01:30:00,2024-01-19 00:30:00,2527.8
2024-01-19 01:30:00,2024-01-18 21:30:00,2559.6
2024-01-19 01:30:00,2024-01-18 13:30:00,2567.5
2024-01-19 01:30:00,2024-01-18 01:30:00,2666.3
2024-01-19 02:00:00,2024-01-19 01:00:00,2718.0
2024-01-19 02:00:00,2024-01-18 22:00:00,2744.0
2024-01-19 02:00:00,2024-01-18 14:00:00,2784.5
2024-01-19 02:00:00,2024-01-18 02:00:00,2890.8
2024-01-19 02:30:00,2024-01-19 01:30:00,2897.6
2024-01-19 02:30:00,2024-01-18 22:30:00,2913.3
2024-01-19 02:30:00,2024-01-18 14:30:00,2981.3
2024-01-19 02:30:00,2024-01-18 02:30:00,3076.5
2024-01-19 03:00:00,2024-01-19 02:00:00,3052.5
2024-01-19 03:00:00,2024-01-18 23:00:00,3055.8
2024-01-19 03:00:00,2024-01-18 15:00:00,3139.6
2024-01-19 03:00:00,2024-01-18 03:00:00,3207.7
2024-01-19 03:30:00,2024-01-19 02:30:00,3171.4
2024-01-19 03:30:00,2024-01-18 23:30:00,3163.5
2024-01-19 03:30:00,2024-01-18 15:30:00,3247.5
2024-01-19 03:30:00,2024-01-18 03:30:00,3279.1
2024-01-19 04:00:00,2024-01-19 03:00:00,3248.9
2024-01-19 04:00:00,2024-01-19 00:00:00,3233.5
2024-01-19 04:00:00,2024-01-18 16:00:00,3302.0
2024-01-19 04:00:00,2024-01-18 04:00:00,3296.7
2024-01-19 04:30:00,2024-01-19 03:30:00,3285.9
2024-01-19 04:30:00,2024-01-19 00:30:00,3268.6
2024-01-19 04:30:00,2024-01-18 16:30:00,3309.7
2024-01-19 04:30:00,2024-01-18 04:30:00,3276.2
2024-01-19 05:00:00,2024-01-19 04:00:00,3289.1
2024-01-19 05:00:00,2024-01-19 01:00:00,3276.0
2024-01-19 05:00:00,2024-01-18 17:00:00,3284.6
2024-01-19 05:00:00,2024-01-18 05:00:00,3238.4
2024-01-19 05:30:00,2024-01-19 04:30:00,3269.3
2024-01-19 05:30:00,2024-01-19 01:30:00,3265.4
2024-01-19 05:30:00,2024-01-18 17:30:00,3244.2
2024-01-19 05:30:00,2024-01-18 05:30:00,3204.0
2024-01-19 06:00:00,2024-01-19 05:00:00,3238.1
2024-01-19 06:00:00,2024-01-19 02:00:00,3246.3
2024-01-19 06:00:00,2024-01-18 18:00:00,3205.5
2024-01-19 06:00:00,2024-01-18 06:00:00,3188.4
2024-01-19 06:30:00,2024-01-19 05:30:00,3205.7
2024-01-19 06:30:00,2024-01-19 02:30:00,3225.7
2024-01-19 06:30:00,2024-01-18 18:30:00,3180.1
2024-01-19 06:30:00,2024-01-18 06:30:00,3197.7
2024-01-19 07:00:00,2024-01-19 06:00:00,3177.6
2024-01-19 07:00:00,2024-01-19 03:00:00,3206.5
2024-01-19 07:00:00,2024-01-18 19:00:00,3172.2
2024-01-19 07:00:00,2024-01-18 07:00:00,3227.5
2024-01-19 07:30:00,2024-01-19 06:30:00,3153.8
2024-01-19 07:30:00,2024-01-19 03:30:00,3186.2
2024-01-19 07:30:00,2024-01-18 19:30:00,3176.4
2024-01-19 07:30:00,2024-01-18 07:30:00,3263.3
2024-01-19 08:00:00,2024-01-19 07:00:00,3128.5
2024-01-19 08:00:00,2024-01-19 04:00:00,3158.4
2024-01-19 08:00:00,2024-01-18 20:00:00,3180.5
2024-01-19 08:00:00,2024-01-18 08:00:00,3284.9
2024-01-19 08:30:00,2024-01-19 07:30:00,3092.2
2024-01-19 08:30:00,2024-01-19 04:30:00,3114.1
2024-01-19 08:30:00,2024-01-18 20:30:00,3167.5
2024-01-19 08:30:00,2024-01-18 08:30:00,3271.3
2024-01-19 09:00:00,2024-01-19 08:00:00,3033.8
2024-01-19 09:00:00,2024-01-19 05:00:00,3044.2
2024-01-19 09:00:00,2024-01-18 21:00:00,3120.8
2024-01-19 09:00:00,2024-01-18 09:00:00,3205.8
2024-01-19 09:30:00,2024-01-19 08:30:00,2944.1
2024-01-19 09:30:00,2024-01-19 05:30:00,2942.3
2024-01-19 09:30:00,2024-01-18 21:30:00,3028.2
2024-01-19 09:30:00,2024-01-18 09:30:00,3081.1
2024-01-19 10:00:00,2024-01-19 09:00:00,2818.3
2024-01-19 10:00:00,2024-01-19 06:00:00,2806.5
2024-01-19 10:00:00,2024-01-18 22:00:00,2885.5
2024-01-19 10:00:00,2024-01-18 10:00:00,2900.7
2024-01-19 10:30:00,2024-01-19 09:30:00,2657.3
2024-01-19 10:30:00,2024-01-19 06:30:00,2640.3
2024-01-19 10:30:00,2024-01-18 22:30:00,2698.0
2024-01-19 10:30:00,2024-01-18 10:30:00,2679.0
2024-01-19 11:00:00,2024-01-19 10:00:00,2468.5
2024-01-19 11:00:00,2024-01-19 07:00:00,2452.3
2024-01-19 11:00:00,2024-01-18 23:00:00,2479.5
2024-01-19 11:00:00,2024-01-18 11:00:00,2438.3
2024-01-19 11:30:00,2024-01-19 10:30:00,2264.3
2024-01-19 11:30:00,2024-01-19 07:30:00,2254.7
2024-01-19 11:30:00,2024-01-18 23:30:00,2249.6
2024-01-19 11:30:00,2024-01-18 11:30:00,2203.7
2024-01-19 12:00:00,2024-01-19 11:00:00,2059.7
2024-01-19 12:00:00,2024-01-19 08:00:00,2060.8
2024-01-19 12:00:00,2024-01-19 00:00:00,2029.6
2024-01-19 12:00:00,2024-01-18 12:00:00,1997.6
2024-01-19 12:30:00,2024-01-19 11:30:00,1869.1
2024-01-19 12:30:00,2024-01-19 08:30:00,1882.5
2024-01-19 12:30:00,2024-01-19 00:30:00,1837.7
2024-01-19 12:30:00,2024-01-18 12:30:00,1834.7
2024-01-19 13:00:00,2024-01-19 12:00:00,1703.4
2024-01-19 13:00:00,2024-01-19 09:00:00,1727.7
2024-01-19 13:00:00,2024-01-19 01:00:00,1685.1
2024-01-19 13:00:00,2024-01-18 13:00:00,1719.3
2024-01-19 13:30:00,2024-01-19 12:30:00,1568.2
2024-01-19 13:30:00,2024-01-19 09:30:00,1599.3
2024-01-19 13:30:00,2024-01-19 01:30:00,1574.3
2024-01-19 13:30:00,2024-01-18 13:30:00,1644.6
2024-01-19 14:00:00,2024-01-19 13:00:00,1462.7
2024-01-19 14:00:00,2024-01-19 10:00:00,1494.8
2024-01-19 14:00:00,2024-01-19 02:00:00,1498.4
2024-01-19 14:00:00,2024-01-18 14:00:00,1594.9
2024-01-19 14:30:00,2024-01-19 13:30:00,1380.8
2024-01-19 14:30:00,2024-01-19 10:30:00,1407.8
2024-01-19 14:30:00,2024-01-19 02:30:00,1444.0
2024-01-19 14:30:00,2024-01-18 14:30:00,1550.5
2024-01-19 15:00:00,2024-01-19 14:00:00,1312.5
2024-01-19 15:00:00,2024-01-19 11:00:00,1329.8
2024-01-19 15:00:00,2024-01-19 03:00:00,1394.6
2024-01-19 15:00:00,2024-01-18 15:00:00,1492.4
2024-01-19 15:30:00,2024-01-19 14:30:00,1248.1
2024-01-19 15:30:00,2024-01-19 11:30:00,1253.1
2024-01-19 15:30:00,2024-01-19 03:30:00,1335.7
2024-01-19 15:30:00,2024-01-18 15:30:00,1408.1
2024-01-19 16:00:00,2024-01-19 15:00:00,1179.5
2024-01-19 16:00:00,2024-01-19 12:00:00,1172.9
2024-01-19 16:00:00,2024-01-19 04:00:00,1257.8
2024-01-19 16:00:00,2024-01-18 16:00:00,1294.5
2024-01-19 16:30:00,2024-01-19 15:30:00,1103.8
2024-01-19 16:30:00,2024-01-19 12:30:00,1089.0
2024-01-19 16:30:00,2024-01-19 04:30:00,1160.4
2024-01-19 16:30:00,2024-01-18 16:30:00,1159.7
2024-01-19 17:00:00,2024-01-19 16:00:00,1023.5
2024-01-19 17:00:00,2024-01-19 13:00:00,1006.0
2024-01-19 17:00:00,2024-01-19 05:00:00,1051.3
2024-01-19 17:00:00,2024-01-18 17:00:00,1020.8
2024-01-19 17:30:00,2024-01-19 16:30:00,947.0
2024-01-19 17:30:00,2024-01-19 13:30:00,932.9
2024-01-19 17:30:00,2024-01-19 05:30:00,945.9
2024-01-19 17:30:00,2024-01-18 17:30:00,900.4
2024-01-19 18:00:00,2024-01-19 17:00:00,885.9
2024-01-19 18:00:00,2024-01-19 14:00:00,880.6
2024-01-19 18:00:00,2024-01-19 06:00:00,863.0
2024-01-19 18:00:00,2024-01-18 18:00:00,820.9
2024-01-19 18:30:00,2024-01-19 17:30:00,853.0
2024-01-19 18:30:00,2024-01-19 14:30:00,859.4
2024-01-19 18:30:00,2024-01-19 06:30:00,820.5
2024-01-19 18:30:00,2024-01-18 18:30:00,799.5
2024-01-19 19:00:00,2024-01-19 18:00:00,858.5
2024-01-19 19:00:00,2024-01-19 15:00:00,877.1
2024-01-19 19:00:00,2024-01-19 07:00:00,831.2
2024-01-19 19:00:00,2024-01-18 19:00:00,843.8
2024-01-19 19:30:00,2024-01-19 18:30:00,908.1
2024-01-19 19:30:00,2024-01-19 15:30:00,936.0
2024-01-19 19:30:00,2024-01-19 07:30:00,899.3
2024-01-19 19:30:00,2024-01-18 19:30:00,949.8
2024-01-19 20:00:00,2024-01-19 19:00:00,1001.2
2024-01-19 20:00:00,2024-01-19 16:00:00,1033.5
2024-01-19 20:00:00,2024-01-19 08:00:00,1019.9
2024-01-19 20:00:00,2024-01-18 20:00:00,1103.2
2024-01-19 20:30:00,2024-01-19 19:30:00,1130.8
2024-01-19 20:30:00,2024-01-19 16:30:00,1161.4
2024-01-19 20:30:00,2024-01-19 08:30:00,1179.1
2024-01-19 20:30:00,2024-01-18 20:30:00,1282.2
2024-01-19 21:00:00,2024-01-19 20:00:00,1284.9
2024-01-19 21:00:00,2024-01-19 17:00:00,1308.2
2024-01-19 21:00:00,2024-01-19 09:00:00,1357.8
2024-01-19 21:00:00,2024-01-18 21:00:00,1462.7
2024-01-19 21:30:00,2024-01-19 20:30:00,1449.5
2024-01-19 21:30:00,2024-01-19 17:30:00,1461.6
2024-01-19 21:30:00,2024-01-19 09:30:00,1535.8
2024-01-19 21:30:00,2024-01-18 21:30:00,1624.3
2024-01-19 22:00:00,2024-01-19 21:00:00,1611.1
2024-01-19 22:00:00,2024-01-19 18:00:00,1610.8
2024-01-19 22:00:00,2024-01-19 10:00:00,1696.4
2024-01-19 22:00:00,2024-01-18 22:00:00,1754.1
2024-01-19 22:30:00,2024-01-19 21:30:00,1759.8
2024-01-19 22:30:00,2024-01-19 18:30:00,1749.1
2024-01-19 22:30:00,2024-01-19 10:30:00,1830.0
2024-01-19 22:30:00,2024-01-18 22:30:00,1850.1
2024-01-19 23:00:00,2024-01-19 22:00:00,1891.5
2024-01-19 23:00:00,2024-01-19 19:00:00,1874.8
2024-01-19 23:00:00,2024-01-19 11:00:00,1936.1
2024-01-19 23:00:00,2024-01-18 23:00:00,1921.0
2024-01-19 23:30:00,2024-01-19 22:30:00,2007.5
2024-01-19 23:30:00,2024-01-19 19:30:00,1990.8
2024-01-19 23:30:00,2024-01-19 11:30:00,2022.3
2024-01-19 23:30:00,2024-01-18 23:30:00,1983.1
2024-01-20 00:00:00,2024-01-19 23:00:00,2117.8
2024-01-20 00:00:00,2024-01-19 20:00:00,2107.0
2024-01-20 00:00:00,2024-01-19 12:00:00,2106.0
2024-01-20 00:00:00,2024-01-19 00:00:00,2059.7
2024-01-20 00:30:00,2024-01-19 23:30:00,2225.4
2024-01-20 00:30:00,2024-01-19 20:30:00,2225.0
2024-01-20 00:30:00,2024-01-19 12:30:00,2196.6
2024-01-20 00:30:00,2024-01-19 00:30:00,2161.7
2024-01-20 01:00:00,2024-01-20 00:00:00,2342.9
2024-01-20 01:00:00,2024-01-19 21:00:00,2354.8
2024-01-20 01:00:00,2024-01-19 13:00:00,2310.8
2024-01-20 01:00:00,2024-01-19 01:00:00,2303.3
2024-01-20 01:30:00,2024-01-20 00:30:00,2476.5
2024-01-20 01:30:00,2024-01-19 21:30:00,2499.6
2024-01-20 01:30:00,2024-01-19 13:30:00,2455.8
2024-01-20 01:30:00,2024-01-19 01:30:00,2484.9
2024-01-20 02:00:00,2024-01-20 01:00:00,2627.4
2024-01-20 02:00:00,2024-01-19 22:00:00,2658.0
2024-01-20 02:00:00,2024-01-19 14:00:00,2629.9
2024-01-20 02:00:00,2024-01-19 02:00:00,2695.7
2024-01-20 02:30:00,2024-01-20 01:30:00,2790.8
2024-01-20 02:30:00,2024-01-19 22:30:00,2823.1
2024-01-20 02:30:00,2024-01-19 14:30:00,2822.5
2024-01-20 02:30:00,2024-01-19 02:30:00,2916.4
2024-01-20 03:00:00,2024-01-20 02:00:00,2956.2
2024-01-20 03:00:00,2024-01-19 23:00:00,2984.2
2024-01-20 03:00:00,2024-01-19 15:00:00,3016.2
2024-01-20 03:00:00,2024-01-19 03:00:00,3122.4
2024-01-20 03:30:00,2024-01-20 02:30:00,3110.2
2024-01-20 03:30:00,2024-01-19 23:30:00,3128.9
2024-01-20 03:30:00,2024-01-19 15:30:00,3190.5
2024-01-20 03:30:00,2024-01-19 03:30:00,3290.4
2024-01-20 04:00:00,2024-01-20 03:00:00,3238.4
2024-01-20 04:00:00,2024-01-20 00:00:00,3245.1
2024-01-20 04:00:00,2024-01-19 16:00:00,3326.1
2024-01-20 04:00:00,2024-01-19 04:00:00,3402.6
2024-01-20 04:30:00,2024-01-20 03:30:00,3329.5
2024-01-20 04:30:00,2024-01-20 00:30:00,3324.3
2024-01-20 04:30:00,2024-01-19 16:30:00,3409.9
2024-01-20 04:30:00,2024-01-19 04:30:00,3451.6
2024-01-20 05:00:00,2024-01-20 04:00:00,3377.1
2024-01-20 05:00:00,2024-01-20 01:00:00,3363.1
2024-01-20 05:00:00,2024-01-19 17:00:00,3437.1
2024-01-20 05:00:00,2024-01-19 05:00:00,3441.2
2024-01-20 05:30:00,2024-01-20 04:30:00,3380.6
2024-01-20 05:30:00,2024-01-20 01:30:00,3363.2
2024-01-20 05:30:00,2024-01-19 17:30:00,3412.4
2024-01-20 05:30:00,2024-01-19 05:30:00,3385.2
2024-01-20 06:00:00,2024-01-20 05:00:00,3346.6
2024-01-20 06:00:00,2024-01-20 02:00:00,3331.8
2024-01-20 06:00:00,2024-01-19 18:00:00,3349.1
2024-01-20 06:00:00,2024-01-19 06:00:00,3304.5
2024-01-20 06:30:00,2024-01-20 05:30:00,3285.5
2024-01-20 06:30:00,2024-01-20 02:30:00,3278.8
2024-01-20 06:30:00,2024-01-19 18:30:00,3264.8
2024-01-20 06:30:00,2024-01-19 06:30:00,3221.2
2024-01-20 07:00:00,2024-01-20 06:00:00,3209.9
2024-01-20 07:00:00,2024-01-20 03:00:00,3214.7
2024-01-20 07:00:00,2024-01-19 19:00:00,3177.8
2024-01-20 07:00:00,2024-01-19 07:00:00,3153.2
2024-01-20 07:30:00,2024-01-20 06:30:00,3131.5
2024-01-20 07:30:00,2024-01-20 03:30:00,3148.6
2024-01-20 07:30:00,2024-01-19 19:30:00,3102.7
2024-01-20 07:30:00,2024-01-19 07:30:00,3110.4
2024-01-20 08:00:00,2024-01-20 07:00:00,3057.9
2024-01-20 08:00:00,2024-01-20 04:00:00,3084.8
2024-01-20 08:00:00,2024-01-19 20:00:00,3046.0
2024-01-20 08:00:00,2024-01-19 08:00:00,3091.6
2024-01-20 08:30:00,2024-01-20 07:30:00,2991.3
2024-01-20 08:30:00,2024-01-20 04:30:00,3023.4
2024-01-20 08:30:00,2024-01-19 20:30:00,3006.1
2024-01-20 08:30:00,2024-01-19 08:30:00,3085.6
2024-01-20 09:00:00,2024-01-20 08:00:00,2928.2
2024-01-20 09:00:00,2024-01-20 05:00:00,2959.4
2024-01-20 09:00:00,2024-01-19 21:00:00,2972.8
2024-01-20 09:00:00,2024-01-19 09:00:00,3074.2
2024-01-20 09:30:00,2024-01-20 08:30:00,2860.4
2024-01-20 09:30:00,2024-01-20 05:30:00,2884.9
2024-01-20 09:30:00,2024-01-19 21:30:00,2930.5
2024-01-20 09:30:00,2024-01-19 09:30:00,3036.3
2024-01-20 10:00:00,2024-01-20 09:00:00,2777.7
2024-01-20 10:00:00,2024-01-20 06:00:00,2791.4
2024-01-20 10:00:00,2024-01-19 22:00:00,2863.0
2024-01-20 10:00:00,2024-01-19 10:00:00,2954.6
2024-01-20 10:30:00,2024-01-20 09:30:00,2670.7
2024-01-20 10:30:00,2024-01-20 06:30:00,2672.0
2024-01-20 10:30:00,2024-01-19 22:30:00,2757.0
2024-01-20 10:30:00,2024-01-19 10:30:00,2819.3
2024-01-20 11:00:00,2024-01-20 10:00:00,2533.4
